NCO|documentStart|2020-12-03|10:55:12|user01|End
NCO|documentCheck|principleID|NDI|End
NCO|documentCheck|distributorID|B0006|End
NCO|documentCheck|distributorName|PT. BERKAH RAYA|End
NCO|documentCheck|branchName|TANGERANG|End
NCO|documentCheck|fromDate|2020-07-19|End
NCO|documentCheck|thruDate|2020-07-22|End
NCO|documentCheck|version|A01.30.00|End
NCO|documentCheck|productmasterversion||End
NCO|documentCheck|gromartMerchantID||End
NCO|documentCheck|companyID|NS6083010001517|End
NCO|documentCheck|branchID|1522203109974|End
NCO|documentCheck|nd6closeddate|2020-07-21|End
NCO|distributorproduct|attribute|productCode|principalProductCode|productName|productPackaging|uom1|uom2|uom3|uom4|conversion1to4|conversion2to4|conversion3to4|productStatus|buyingPrice|sellingPrice|nexchiefRatio|divisonID|vendorID|End
NCO|distributorproduct|value|MXD438|DLX-ASV-6|Delux Asst Cookies Vanila|6 x 350|krt|pcs|pcs|PCS|6|1|1|A|93600.0|106363.64|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD434|DLX-ASC-6|Delux Asst Cream Sandwich|6 x 250|krt|tin|pcs|PCS|6|1|1|A|106320.0|120818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3622|CO-KLP-28|Delux Biscuit Kelapa  (28)|4 x 7 x 300|KRT|bag|PCS|PCS|28|7|1|A|137511.82|155909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD362|MXD362|Delux Biskuit Kelapa|3 X 4 X 250|KRT|bag|PCS|PCS|12|4|1|A|49071.0|55636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3621|CO-KLP-20|Delux Biskuit Kelapa  (20)|4 x 5 x 300|krt|bag|pcs|PCS|20|5|1|A|93011.0|105455.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD4433|MXD4433|Delux Black Cokis Vanilla|6 X  6 X 68|KRT|BOX|PCS|PCS|36|6|1|A|49071.0|55636.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD1101|CO-BT-30|Delux Butter Cookies  30|3 x 10 x 115|krt|BAG|pcs|PCS|30|10|1|A|56127.27|63636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD1201|CO-BT-120|Delux Butter Cookies 120|12 x 10 x 16|krt|bag|pcs|PCS|120|10|1|A|38487.0|43636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD432|DLX-BT-6S|Delux Butter Cookies TPLS|6 x 350|krt|tin|pcs|PCS|6|1|1|A|99600.0|113182.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD213|MXD213|Delux Choco chips (box)|10 x 12 x 17|krt|bag|pcs|PCS|120|12|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD213P|MXD213P|Delux Choco Chips (box)|10 x 12 x 17|krt|bag|pcs|PCS|120|12|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD328|MXD328|Delux Choco Sandwich|6x6x140Gr|krt|bag|pcs|PCS|36|6|1|A|67473.0|76500.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD114|MXD114|Delux Choco Wafer Cream|4 x  6 x 150|krt|bag|pcs|PCS|24|6|1|A|51717.0|58636.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD440|DL-CHC-6|Delux Chocochips TIN|6 x 170|krt|pcs|pcs|PCS|6|1|1|A|84960.0|96545.45|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD1102|CO-CCN-30|Delux Coconut Cookies 30|3 x 10 x 115|krt|bag|pcs|PCS|30|10|1|A|56127.27|63636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD450|DLX-CCC-20|Delux Cookies Cream Chocolate 20 |4 x 5 x 160|KRT|BAG|PCS|PCS|20|5|1|A|72164.0|81818.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD303|MXD303|Delux Corn Cream|3 x  4 x 315|krt|bag|pcs|PCS|12|4|1|A|52118.0|59091.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD322|MXD322|Delux Corn Cream|4 x  6 x 50|krt|bag|pcs|PCS|24|6|1|A|18442.0|20909.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD304|MXD304|Delux Cream Cracker|20 x 115|krt|bag|pcs|PCS|20|1|1|A|31271.0|35455.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD323|MXD323|Delux Durian Cream|4x6x50Gr|krt|bag|pcs|PCS|24|6|1|A|16037.0|18182.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD214|MXD214|Delux Nutchips Cookies|10 x 12 x 17|krt|bag|pcs|PCS|120|12|1|A|72163.63|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD214P|CO-NCH-120|Delux Nutchips Cookies|10 x 12 x 17|krt|bag|pcs|PCS|120|12|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD1100|CO-PNT-30|Delux Peanut Cookies  30|3 x 10 x 115|krt|bag|pcs|PCS|30|10|1|A|56127.27|63636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD1200|CO-PNT-120|Delux Peanut Cookies 120|12 x 10 x 16|krt|BAG|pcs|PCS|120|10|1|A|38487.0|43636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD319|MXD319|Delux Peanut Jam|4 x  6 x 50|krt|bag|pcs|PCS|24|6|1|A|18442.0|20909.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD335|MXD335|Delux Pineapple Cream|4x6x50Gr|krt|pcs|pcs|PCS|24|6|1|A|14774.0|16750.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD439|DLX-PBC-6|Delux Praemie Butter Cook|6 x 400|krt|pcs|pcs|PCS|6|1|1|A|192480.0|218727.27|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD305|MXD305|Delux Sugar Crackers|20 x 115|krt|bag|pcs|PCS|20|1|1|A|31271.0|35455.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD320|MXD320|Delux vanilla Cream|4 x  6 x 50|krt|bag|pcs|PCS|24|6|1|A|56928.0|64545.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD340|MXD340|Delux Vanilla Cream|12 X 315|krt|pak|pcs|PCS|12|1|1|A|52118.0|59091.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD413|DLX-BTC-6|Deluxe Butter Cookies TIN|6 x 400|krt|tin|tin|PCS|6|1|1|A|162000.0|184090.91|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD423|HAT-DRN-6|Durian Biskuit 6 Tin|6 x 325|krt|tin|tin|PCS|6|1|1|A|85600.0|97273.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD003|MXD003|GELAS BELING||pcs|pcs|pcs|PCS|1|1|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD411|HAT-BLT-6|H.Assorted Blt 6 Tin|6 x 350|krt|tin|tin|PCS|6|1|1|A|104160.0|118363.64|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD412|HAT-SEGI-6|H.Assorted Segi 6 Tin|6 x 750|krt|tin|tin|PCS|6|1|1|A|195120.0|221727.27|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3041|MXD3041|H.Cream Creakers|6 X 5 X 115gr|krt|Bag|pcs|PCS|30|5|1|A|61740.0|70000.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD357|MXD357|H.double Chese n peanut|8 x 20 x 21|krt|bag|pcs|PCS|160|20|1|A|48109.0|54546.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD386|CC-MKCO-30|H.Malkis Crack Kelapa Cho|5 x 6 x 120|krt|bag|pcs|PCS|30|6|1|A|99826.36|113181.82|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD385|CC-MPNT-30|H.Malkis Crackers Peanut|5 x 6 x 120|krt|bag|pcs|PCS|30|6|1|A|99826.36|113181.82|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3841|CC-MCC-144|H.Malkis Crakers Cho 24|12 x 10 x 24|krt|bag|pcs|PCS|120|10|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD384|CC-MCHO-30|H.Malkis Crakers Cho 30|5 X 6 X 120|krt|BAG|pcs|PCS|30|6|1|A|99826.36|113181.82|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3051|CC-MLK-30|H.Malkist Sugar Crakers|6 x 5 x 115Gr|krt|Bag|pcs|PCS|30|5|1|A|48109.0|54545.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD444|CC-MSHP-36|H.Mini See Hong puff|6 X 6 X 230|krt|bag|pcs|PCS|36|6|1|A|128290.91|145454.55|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD444PR|MXD444PR|H.Mini See Hong Puff|6 X 6 X 250|krt|BAG|pcs|PCS|36|6|1|A|101831.0|115455.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD444P|MXD444P|H.Mini See Hong Puff PR|6 x 6 x 230|krt|bag|pcs|PCS|36|6|1|I|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD318|MXD318|Happy Face|4 x  6 x 50|krt|bag|pcs|PCS|24|6|1|A|16037.0|18182.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD431|MXD431|Hatari 3in1 Mini Mix|6 x 350|krt|tin|pcs|PCS|6|1|1|A|64000.0|72727.27|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD441|HAT-AMC-6|Hatari Assrt Malkis Crack|6 x 300|krt|pcs|pcs|PCS|6|1|1|A|90240.0|102545.45|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3308P|MXD3308P|Hatari Banana|4 x 10 x 90|krt|BAG|pcs|PCS|40|10|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3304|BI-BNN-20|Hatari Banana    (20)|4 x  5 x 90|krt|bag|pcs|PCS|20|5|1|A|29667.0|33636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3308|BI-BNN-40|Hatari Banana    (40)|4 x 10 x 90|krt|bag|pcs|PCS|40|10|1|A|62541.82|70909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD314|CR-BNN-21|Hatari Banana Cream|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD280|BI-KLP-60|Hatari Bhagyashali 60|6 x 10 x 30|krt|bag|pcs|PCS|60|10|1|A|37284.55|42272.73|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD338|CR-CAP-21|Hatari Capucino|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD369|MXD369|Hatari Cheese Cream|3 x 7 x 210|krt|bag|pcs|PCS|21|7|1|A|56769.0|64364.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD435|HAT-ASC-6|Hatari Choco Assorted tin|6 x 350|krt|pcs|pcs|PCS|6|1|1|A|104400.0|118636.5|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3565|MXD3565|Hatari Choco Bon|12 X 10 X 24|KRT|bag|PCS|PCS|120|10|1|A|38487.0|43636.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD370|MXD370|Hatari Chocolade|12 x 10 x 18|krt|bag|pcs|PCS|120|10|1|A|38487.0|43636.38|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3321|MXD3321|Hatari Chocolate|6 x 5 x 112|krt|bag|pcs|PCS|30|5|1|A|43298.18|49090.9|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3309P|MXD3309P|Hatari Chocolate|4 x 10 x 90|krt|BAG|pcs|PCS|40|10|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3325|CR-CHO-30|Hatari Chocolate     (30)|3 x 10 x 112|krt|box|pcs|PCS|30|10|1|A|53882.18|61090.91|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3305|BI-CHO-20|Hatari Chocolate (20)|4 x  5 x 90|krt|bag|pcs|PCS|20|5|1|A|29667.0|33636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3309|BI-CHO-40|Hatari Chocolate (40)|4 x 10 x 90|krt|bag|pcs|PCS|40|10|1|A|62541.82|70909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD309|CR-CHO-21|Hatari Chocolate Cream|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3306P|MXD3306P|Hatari Coconout|4 x 10 x 90|krt|BAG|pcs|PCS|40|10|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3306|BI-CCN-40|Hatari Coconout  (40)|4 x 10 x 90|krt|bag|pcs|PCS|40|10|1|A|62541.82|70909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3301|BI-CCN-20|Hatari Coconut   (20)|4 X  5 X 90|krt|bag|pcs|PCS|20|5|1|A|29667.0|33636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3291|CR-CCP-21|Hatari Cocopuff|3 x 7 x 170|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD4235|HAT-CCP-6|Hatari Cocopuff 6 Tins|6 X 325|krt|tin|tin|PCS|6|1|1|A|85600.0|97273.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3293|CR-COB-21|Hatari Cocopuff Bluebery|3 x 7 x 170|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3292|CR-CCC-21|Hatari Cocopuff Coffee|3 x 7 x 170|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD421|MXD421|Hatari cocopuff Tin.s|6 x 325|krt|tin|tin|PCS|6|1|1|A|85600.0|97273.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3331P|MXD3331P|Hatari Coffe|4 x 10 x 90|krt|BAG|pcs|PCS|40|10|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD312|MXD312|Hatari Coffe Cream|3x7x220Gr|krt|bag|pcs|PCS|21|7|1|A|45223.0|51273.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3331|BI-COF-40|Hatari Coffee    (40)|4 x 10 x 90|krt|bag|pcs|PCS|40|10|1|A|62541.82|70909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD201|MXD201|Hatari Coklat Butir|4x10x100Gr|krt|bag|pcs|PCS|40|10|1|A|49713.0|56364.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD202|COB-WRN-12|Hatari coklat Butir|4x3Kg|krt|pcs|pcs|PCS|4|1|1|A|108245.0|122727.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD203|MXD203|Hatari Coklat Butir Warna|4x10x100Gr|krt|bag|pcs|PCS|40|10|1|A|51316.0|58182.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD204|MXD204|Hatari Coklat Butir Warna|4x3Kg|krt|pcs|pcs|PCS|4|1|1|A|109929.0|124636.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD205|MXD205|Hatari Coklat Butir Warna|4x6x125Gr|krt|bag|pcs|PCS|24|6|1|A|68135.0|77250.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD313|MXD313|Hatari Corn Cream|3 x 7 x 210|krt|bag|pcs|PCS|21|7|1|A|56769.0|64364.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3221|MXD3221|Hatari Corn Cream|4 X 6 x 70|krt|bag|pcs|PCS|24|6|1|A|24055.0|27273.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3141|CR-CHM-21|Hatari Cream Choco Milk|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3141P|MXD3141P|Hatari Cream Choco Milk|3 x 7 x 200|krt|BAG|pcs|PCS|21|7|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD326PR|MXD326PR|Hatari Cream Cracker|6 x 6 x 275|krt|pak|pcs|PCS|36|6|1|A|106481.0|120727.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD326|CC-CCK-30|Hatari Cream Crackers|6 x 6 x 260|krt|bag|pcs|PCS|36|6|1|A|132781.09|150545.45|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD30312|CC-CCK-120|Hatari Cream Crackers|12 x 10 x 15|krt|bag|pcs|PCS|120|10|1|A|36563.0|41455.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD30411|CC-CCK-30|Hatari Cream Crackers|5 x 6 x 115|krt|bag|pcs|PCS|30|6|1|A|65548.64|74318.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD326P|MXD326P|Hatari Cream Crakers PR|6 x 6 x 260|krt|bag|pcs|PCS|36|6|1|I|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3101|CR-LMM-21|Hatari Cream Lemon Milk|3 x 7 x 200|krt|BAG|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3328|CR-PDN-30|Hatari Cream Pandan  (30)|3 x 10 x 112|krt|box|pcs|PCS|30|10|1|A|49953.0|56636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3330|CR-PNT-30|Hatari Cream Peanut  (30)|3 x 10 x 112|krt|box|pcs|PCS|30|10|1|A|49953.0|56636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD391|CRI-CHO-24|Hatari Crispy Chocolate|4 x 6 x 115|krt|BAG|pcs|PCS|24|6|1|A|61579.64|69818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD392|CRI-COF-24|Hatari Crispy Coofee|4 x 6 x 115|krt|bag|pcs|PCS|24|6|1|A|61579.64|69818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3307P|MXD3307P|Hatari Durian|4 x 10 x 90|krt|BAG|pcs|PCS|40|10|1|A|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3303|BI-DRN-20|Hatari Durian    (20)|4 x  5 x 90|krt|bag|pcs|PCS|20|5|1|A|29667.0|33636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3307|BI-DRN-40|Hatari Durian    (40)|4 x 10 x 90|krt|bag|pcs|PCS|40|10|1|A|62541.82|70909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3317|CR-DRN-21|Hatari Durian 21|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3802|BI-FCS-120|Hatari Fish Shaped Chese 120 bks|12 X 10 X  15|KRT|BAG|PCS|PCS|120|10|1|A|72163.63|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3302|MXD3302|Hatari Gandum|6 x  4 x 100|krt|bag|pcs|PCS|24|4|1|A|43619.0|49455.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD270|BI-GB-120|Hatari Gem Bunga|12 x 10 x 12|krt|bag|pcs|PCS|120|10|1|A|37044.0|42000.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3312|CR-CCC-21|Hatari Latte Kopi Susu|3 X 7 X 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD436|HAT-ASL-6|Hatari Lemon Assorted|6 x  350|krt|pcs|pcs|PCS|6|1|1|A|104400.0|118636.5|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD310|CR-LMN-21|Hatari Lemon Cream|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD390|MXD390|Hatari Lemondoi - crispy|4 X 6 X 115|KRT|BAG|PCS|PCS|24|6|1|A|61579.64|69818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD375|MXD375|Hatari Malkis Abon Sapi K|5 x 6 x 120|krt|bag|pcs|PCS|30|6|1|A|68155.0|77272.73|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD374|MXD374|Hatari Malkis Abon Sapi R|6 x 20 x 19|krt|bag|pcs|PCS|120|20|1|A|39931.0|45272.73|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD383|MXD383|Hatari Malkis Kari (K)|5 x 6 x 120|krt|bag|pcs|PCS|30|6|1|A|68155.0|77272.73|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD382|MXD382|Hatari Malkis Kari (R)|6 x 20 x 19|krt|bag|pcs|PCS|120|20|1|A|39931.0|45272.73|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD376|MXD376|Hatari Malkis Pizza|5 x 6 x 120|krt|bag|pcs|PCS|30|6|1|A|68155.0|77272.73|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD30311|MXD30311|Hatari Malkis Sugar|12 X 10 X 16|KRT|bag|PCS|PCS|120|10|1|A|38487.0|43636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD30511|CC-MLK-30|Hatari Malkis Sugar Crake|5 x 6 x 115|krt|bag|pcs|PCS|30|6|1|A|65549.0|74318.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD30313|CC-MLK-6P|Hatari Malkis Sugar New|6 x 20 x 16|krt|bag|pcs|PCS|120|20|1|A|38487.0|43636.36|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD387|CC-MCCH-30|Hatari Malkist Crackers Cheese|5 X 6 X 120|KRT|BAG|PCS|PCS|30|6|1|A|99826.36|113181.82|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3151|MB-MS-24|Hatari Marie Susu|6 x  4 x 115|krt|box|pcs|PCS|24|4|1|A|42336.0|48000.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3152|MB-MS-24|Hatari Marie Susu|4 x  6 x 90|krt|BAG|pcs|PCS|24|6|1|A|37525.09|42545.45|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD337|CR-ORG-21|Hatari Orange|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD433|HAT-ASP-6|Hatari Peanut Assorted|6 x 350|krt|tin|pcs|PCS|6|1|1|A|104400.0|118636.5|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD356|MXD356|Hatari Peanut Butter|8 X 20 X 21|krt|bag|pcs|PCS|160|20|1|A|48109.0|54546.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3318|MXD3318|Hatari Peanut Cream|4 x 6 x 70|krt|Bag|pcs|PCS|24|6|1|A|24053.0|27272.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3191|CH-PNT-24|Hatari Peanut Jam|4 x 6 x 60|krt|bag|pcs|PCS|24|6|1|A|31752.0|36000.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3663|BI-PNP-32|Hatari Pineaplle Cream|12 x 10 x 32 gr|KRT|BAG|PCS|PCS|120|10|1|A|72163.63|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD380|BI-PNP-120|Hatari Pineapple|12 X 10 X 24|KRT|BAG|PCS|PCS|120|10|1|A|38968.0|44181.82|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3801|BI-PNP-120|Hatari Pineapple|12 x 10 x 16|krt|bag|pcs|PCS|120|10|1|A|37044.0|42000.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD311|CR-PNP-21|Hatari Pineapple Cream|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD378|CR-PRC-21|Hatari Preto Chocolate|3 x 7 x 200|krt|BAG|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD378P|MXD378P|Hatari Preto Chocolate PR|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|I|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD377|CR-PRT-21|Hatari Preto Peanut|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD373P|MXD373P|Hatari Preto Vanila PR|3 X 7 X 200|krt|bag|pcs|PCS|21|7|1|I|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD373|CR-PRV-21|Hatari Preto Vanilla|3 x 7 x 200|krt|BAG|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD379|CR-PRW-21|Hatari Preto White Coffee|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD306|CR-RCH-21|Hatari Rose Choco Cream|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD307|CR-RLM-21|Hatari Rose Lemon Cream|3 x 7 x 200|krt|bag|pcs|PCS|21|7|1|A|72163.64|81818.18|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD325|CC-SHP-120|Hatari See Hong Puff|6 x 6 x 260|krt|bag|pcs|PCS|36|6|1|A|132781.09|150545.45|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD325PR|MXD325PR|Hatari See Hong Puff|6 x 6 x 260|krt|bag|pcs|PCS|36|6|1|A|106481.0|120727.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3257|CC-SHP-32|Hatari See Hong Puff 32 gr|12 x 10 x 32|KRT|BAG|PCS|PCS|120|10|1|A|72163.63|81818.2|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3258|CC-KLP-32|Hatari See Hong Puff Kelapa 32 gr|12 x 10 x 32|KRT|BAG|PCS|PCS|120|10|1|A|72164.0|81818.2|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3259|CC-MGR-32|Hatari See Hong Puff Margarine 32 gr|12 x 10 x 32|KRT|BAG|PCS|PCS|120|10|1|A|72163.63|81818.2|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD325P|MXD325P|Hatari See Hong Puff PR|6 x 6 x 260|krt|bag|pcs|PCS|36|6|1|I|0.0|0.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3252|MXD3252|Hatari See Hong Puff(16g)|12 x 10 x 16|krt|rcg|pcs|PCS|120|10|1|A|37044.0|42000.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD3251|CC-SHP-32|Hatari See Hong Puff(25g)|12 x 10 x 25|krt|bag|pcs|PCS|120|10|1|A|41373.81|46909.09|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD327|MXD327|Hatari Segi TOP|6 x 6 x 230|krt|bag|pcs|PCS|36|6|1|A|86195.0|97727.0|1.0|1522217674091|001|End
NCO|distributorproduct|value|MXD327PR|MXD327PR|Hatari Segi TOP|6 x 6 x 230|krt|pcs|pcs|PCS|36|6|1|A|86195.0|97727.0|1.0|1522217674091|001|End
